ID,用户能力水平,年龄标签,性别,分配,录制参考文本,录制参考音频,录音要求,,,,,,,
10,初级,大学生,女,,"He is very handsome and just like you say, he is charming.",https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856512094191654/cd261465-a702-4791-a99a-ff182c66ae28?lk3s=ec46513b&x-expires=2080655374&x-signature=aqs01Y40K9V3NigtIcuAJrKSONc%3D,say——said; charming,,,,,,,
10,初级,大学生,女,,Charm.,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856520335704073/1e2eb929-9a17-4c89-bd75-7a6dbb30fea6?lk3s=ec46513b&x-expires=2080655374&x-signature=iav2eFjiHcedU1NlV14FDIfh5Tc%3D,,,,,,,,
10,初级,大学生,女,,Charming.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856542364205082/f061a058-ab91-4ccc-8bca-405497ff5a3a?lk3s=ec46513b&x-expires=2080655374&x-signature=DL83hOQ54ILRIa4g4iDTX6RFJPo%3D,,,,,,,,
10,初级,大学生,女,,暮光之城。,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856525989445642/2112ae67-a2a0-4b0b-b633-29513eb18a52?lk3s=ec46513b&x-expires=2080655374&x-signature=rjPI6OlfLvwYurCSE3zb3kpoglo%3D,,,,,,,,
10,初级,大学生,女,,男主。,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856533312880649/4ef0fc40-13a3-4573-b907-8bfecd6d385f?lk3s=ec46513b&x-expires=2080655374&x-signature=c9l4cF%2FZJ%2FrhAfw0CKZaMr2ahnw%3D,,,,,,,,
10,初级,大学生,女,,Edward?,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856512769605641/dbef9214-81d2-4a44-857b-77061e5f1214?lk3s=ec46513b&x-expires=2080655374&x-signature=cIbBI1l7pTLfLbB9RcnYj%2B8%2FoFk%3D,,,,,,,,
10,初级,大学生,女,,爱朵爱德华。,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856494205370394/70be0e10-8618-4d04-981d-67f0a1e13aab?lk3s=ec46513b&x-expires=2080655374&x-signature=0ksxp41TPlMB1UDY%2BM3zE66DHPQ%3D,,,,,,,,
10,初级,大学生,女,,I forgot.,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856533312913417/e99c01b2-36da-4dab-b7c0-d3c0b59f42be?lk3s=ec46513b&x-expires=2080655374&x-signature=lu5Qm3Mq%2FpP4XywXtlKLe7KgjdQ%3D,用户卡壳、犹豫,,,,,,,
10,初级,大学生,女,,么的 more of in the。,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856533312962569/5f45224a-570a-4fd0-97c3-c59c040e2e96?lk3s=ec46513b&x-expires=2080655374&x-signature=IDunP3tr%2FU53O0Ujx1skCaZLPmA%3D,不成句,,,,,,,
10,初级,大学生,女,,No， i want to say more of the movie in the 森林。,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856490665738250/9937282c-cae3-4198-9298-01571c909a43?lk3s=ec46513b&x-expires=2080655374&x-signature=l3FJ2tS%2FH6JWmXkJ11KYE8oMbb4%3D,句子缺成分，推测用户想说电影在森林拍摄,,,,,,,
10,初级,大学生,女,,场景怎么说？,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856543651741705/08daa79b-db43-4593-9132-ae24d17cd422?lk3s=ec46513b&x-expires=2080655374&x-signature=ofE0hH%2F4o8r8HbGl1pQt0%2B3cJ7w%3D,不会用英语表达,,,,,,,
10,初级,大学生,女,,These things in the movie is.,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856521816571930/9555536f-f97b-4da4-b039-a125c43e6900?lk3s=ec46513b&x-expires=2080655374&x-signature=G1AwqKOjDRYGaicF9YKik02KGmE%3D,"scenes发音错误为things；不成句；
主谓不一致，is应改为are",,,,,,,
10,初级,大学生,女,,The scene of the movie are.,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856530993201190/52dcafdf-b405-4169-8a5e-bf1107c20fb8?lk3s=ec46513b&x-expires=2080655374&x-signature=b6a4dtP7sdCi3GoCQ1viBWGrl6E%3D,of应为in；且主谓不一致,,,,,,,
10,初级,大学生,女,,常见。,,,,,,,,,
10,初级,大学生,女,,Common.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856512094224422/79f0fd1a-a574-43b9-b659-d9ff333ef20d?lk3s=ec46513b&x-expires=2080655374&x-signature=6SsWIgyswBHcX0ZSZFYob4%2FndII%3D,,,,,,,,
10,初级,大学生,女,,怎么拼啊？ common？,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856543651774473/61e0895f-5845-461f-8d52-eb9853f7c537?lk3s=ec46513b&x-expires=2080655374&x-signature=jJ8xJW4Q6P1RsyJFs5zUjtFh%2Bhs%3D,,,,,,,,
10,初级,大学生,女,,他们他们还有一样的意思吗？,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856543651758089/dfcccc6b-39c3-4a8c-a04e-a3279f1e22f6?lk3s=ec46513b&x-expires=2080655374&x-signature=tabbGIUKtpuklgIC%2FpOXQfCrmiY%3D,common发音不标准,,,,,,,
10,初级,大学生,女,,Come on.,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856538064846898/178ba6c7-e4c3-430c-ad6b-62f736f8be17?lk3s=ec46513b&x-expires=2080655374&x-signature=wekBdpPz3q%2FhfZ%2B6THlT0w6SwrE%3D,common发音不标准，易被误识为come on,,,,,,,
10,初级,大学生,女,,不是有一个叫 have in common 的吗？不是一样的意思吗？,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856520335736841/4c62eb5a-a13e-4b80-8b14-420504fcc2ff?lk3s=ec46513b&x-expires=2080655374&x-signature=YTKoUE71sCoZs1t1%2F50HFin81UM%3D,,,,,,,,
11,中级,上班族,女,,,,,,,,,,,
11,中级,上班族,女,,I'm fine thank you i'm blue now i'm not very happy,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856533313126409/e4cf7216-d923-4b7b-8e4f-09df1e160f0b?lk3s=ec46513b&x-expires=2080655374&x-signature=%2BZXK8MBsDnZbwwyWLZQOhA3rspE%3D,心情悲伤表述不地道，可以说in blue mood,,,,,,,
11,中级,上班族,女,,I don't know maybe i sleep too much,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856521816703002/79c69292-58e5-4310-926a-8fa5d22037df?lk3s=ec46513b&x-expires=2080655374&x-signature=KEkT6l%2FnI3N6tWdbRsegfLKaa6o%3D,have slept——根据对话可以推测出用户想说自己睡得太多，而睡得太多的已经发生的事，对现在有影响，用现在完成时,,,,,,,
11,中级,上班族,女,,I snapped or.,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856525989527562/192b9ec6-6267-4c04-a9cc-a8fa7b63dd56?lk3s=ec46513b&x-expires=2080655374&x-signature=jvhjMUoyJYNCQnA%2Bm7wZnH%2BAWtQ%3D,没说全句子；发音不标准，slept像snapped,,,,,,,
11,中级,上班族,女,,I slept all day and i feel so tired i don't want to go to work but i need to revise my article,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856542364270618/0019d637-26cf-48b8-98ab-ffc259b1e992?lk3s=ec46513b&x-expires=2080655374&x-signature=uM9sLZw%2FLZfi3%2B4yXoBjI7C1eMI%3D,,,,,,,,
11,中级,上班族,女,,The theme of my article is about pharmaceutical research.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856520889565235/78a799a4-2dfe-46e9-9f23-f7372d49c3bd?lk3s=ec46513b&x-expires=2080655374&x-signature=5ZJBZ7kSxNr6R9FVgNoxqP5%2Bxao%3D,,,,,,,,
11,中级,上班族,女,,I need to revise some details but i'm too tired to start,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856520335933449/43a98364-0f27-4d10-b05c-703d75427dbd?lk3s=ec46513b&x-expires=2080655374&x-signature=qxtDk4EP1M4m1XBAsaJIcWGS98M%3D,,,,,,,,
11,中级,上班族,女,,No i don't want to move at all,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856533313060873/6531d855-21bc-460f-ab45-0bbca58554cd?lk3s=ec46513b&x-expires=2080655374&x-signature=7EjBUs%2FqDkiKwqwA6W%2F1CHzipkM%3D,,,,,,,,
11,中级,上班族,女,,"Yes, I often listen some music, but I realize that when I listen to music, my mood become more blue because I feel very sad when I listen to the music. And I recalled my unhappiness day.",https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856533313077257/066f18e0-d970-436c-b44d-64f23fdef847?lk3s=ec46513b&x-expires=2080655374&x-signature=fVNZK18PN36Do28GGqxoJ6uCkqc%3D,"listen to some music; 
my mood becomes blue主谓需一致，删除more，因为用户并不是一直处于blue mood的状态，不用比较级",,,,,,,
11,中级,上班族,女,,OK. OK.,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856512769687561/49f8ff6b-855c-40a2-8a08-ef591f131415?lk3s=ec46513b&x-expires=2080655374&x-signature=jY2IZOBSHXjS0C2Mlv2hChpSHUI%3D,,,,,,,,
11,中级,上班族,女,,I don't know when i feel sad i don't want to hear or listen to happy music,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856543651905545/de888119-8f9f-476c-9236-884cc7556493?lk3s=ec46513b&x-expires=2080655375&x-signature=HmJ79GPe9zaOW26io4ZjhYdRLsA%3D,,,,,,,,
11,中级,上班族,女,,"No, but this is a good idea. But I think Wright is writing is wasting of time. So I prefer to talk with you. Maybe you can give me some advice and I will change my mood.",https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856520335966217/9617f62a-9bd9-4b5b-a3d6-548378d7f601?lk3s=ec46513b&x-expires=2080655375&x-signature=W47Boxgb7bGpUE59YTuLN0g5uyY%3D,表达不地道，浪费时间a waste of time，prefer后面单独跟更喜欢做的事常见表达为prefer doing；如果有比较可以用prefer to do rather than do；my mood will change更好，因为情感变化受外界因素影响，说人改变情感的表述不自然,,,,,,,
11,中级,上班族,女,,Yes i like reading but i have no patience to do that now and i but talking with you made me feel a little bit happier and i'm going to the office to work now,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856512094289958/c26682f4-e705-4851-bd28-4a2e4ce67286?lk3s=ec46513b&x-expires=2080655374&x-signature=RvoQdxS6%2BEVfvvUtXvebcBM99Dg%3D,by talking... I‘吗happier或者talking作主语，谓语动词可以保留made,,,,,,,
11,中级,上班族,女,,"Recently, I just write my article, revise it and do some paperwork.",https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856520889630771/0c96aa6e-ffd5-4581-837f-6159d59d84bd?lk3s=ec46513b&x-expires=2080655375&x-signature=%2Fl7yusyMQu20zVnb%2FvTdzWtt2UY%3D,换成现在完成时或者现在进行时更好，时态标志recently,,,,,,,
11,中级,上班族,女,,I don't know maybe could you say something to encourage me,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856494205534234/16f05bbc-5308-4bf8-816c-6c61022b7287?lk3s=ec46513b&x-expires=2080655375&x-signature=0rXD1rPT5vN6owe5nfMoFxC2JAc%3D,从句使用陈述语序，you could,,,,,,,
11,中级,上班族,女,,OK. Thank you very much. And I will go to the office. Maybe we can talk later.,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856512769703945/9fedc64a-5e24-45dc-9610-62cff083d7e4?lk3s=ec46513b&x-expires=2080655374&x-signature=Nu1ISGWvMSMdhhK9bOlf1uBfR7o%3D,,,,,,,,
12,初级,青少年,男,,,,,,,,,,,
12,初级,青少年,男,,I'm fine,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856538069336114/c9b8479c-8ad0-4e24-87df-65efa9d022c3?lk3s=ec46513b&x-expires=2080655377&x-signature=%2FPwYWVHY7GtEIwAPc7l3hX1rq98%3D,,,,,,,,
12,初级,青少年,男,,我刚才就是说 IM fine。不是的吗？ IM fine 呀。 IM fine 呀。,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856543652233225/a0d1a67a-1c8f-425f-a42e-7395524b40b9?lk3s=ec46513b&x-expires=2080655377&x-signature=%2BV5ybtXfOGPR4g4R70LgEJv9FrE%3D,,,,,,,,
12,初级,青少年,男,,I don't know,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856538069418034/561e397d-0fe5-4f9e-b814-1f94c2b0da8f?lk3s=ec46513b&x-expires=2080655377&x-signature=fXuS%2FBq%2BxDRZkDXN9hjQW0MF8WI%3D,,,,,,,,
12,初级,青少年,男,,我没带到家里呀。,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856551558086707/a04ac2c3-68ff-45ec-a613-58d306bddbc9?lk3s=ec46513b&x-expires=2080655377&x-signature=PaDIcn2%2B9xUbrbhtgBF5qhyjH8M%3D,带bring sth to sp,,,,,,,
12,初级,青少年,男,,我也没出去。,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856538069352498/7a96186a-4ee1-436a-9809-71e782a80d6c?lk3s=ec46513b&x-expires=2080655377&x-signature=m1j%2Blsd9eYRsRhP8w1OPrirwWww%3D,否定过去式didn't,,,,,,,
12,初级,青少年,男,,我今天去地府玩了一下。,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856544142622730/bba67471-a54b-4971-a5dc-2cea42241e17?lk3s=ec46513b&x-expires=2080655377&x-signature=Wt5jJ3OfwzfyWCb%2B3T2%2B0Jyu0P4%3D,地府underworld；缺少谓语动词，需要加went to,,,,,,,
12,初级,青少年,男,,是真的，地府就是下面。,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856547796008987/bd7e9db4-e885-497e-a6d0-919e12b25baf?lk3s=ec46513b&x-expires=2080655377&x-signature=4cCQAS2V3hcZXtwuPwuTrxzvmho%3D,是真的用true比real更合适,,,,,,,
12,初级,青少年,男,,你猜我多少岁了？,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856525046349851/3c749270-d578-448e-9d08-a926b467c538?lk3s=ec46513b&x-expires=2080655377&x-signature=ybF%2F1mHyhSiKj%2FPDkkqAy%2BJ576Y%3D,语序错误，Guess how old I am?,,,,,,,
12,初级,青少年,男,,确实赞，不过我现在要比喻一下。,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856525990051850/50fc2e77-6caf-4e9e-8e1a-2f98bed5cedb?lk3s=ec46513b&x-expires=2080655377&x-signature=l8GaIMeuHqk2knPLckalpbzcYPU%3D,,,,,,,,
12,初级,青少年,男,,不懂。,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856525990035466/1408f6d4-7a63-4bc2-b65e-d9fd25cfa96d?lk3s=ec46513b&x-expires=2080655377&x-signature=FQaVgUWSYjjxgIxNse%2BLXJd%2B0fk%3D,,,,,,,,
12,初级,青少年,男,,用英语交流。,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856529265754163/614396e7-024a-4515-aa9b-b6235faafaf0?lk3s=ec46513b&x-expires=2080655377&x-signature=Wo7DH4HObIq5xMVdd%2FNUm0LAvBE%3D,Please talk with me in English.,,,,,,,
12,初级,青少年,男,,你先用英语交流，后面加上那个是什么？你说的。,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856542846697482/babe409c-fa33-43fc-9444-bf582b9c2fb8?lk3s=ec46513b&x-expires=2080655377&x-signature=OOdMyLecUctDNGKy06MruijfJ%2Fc%3D,,,,,,,,
12,初级,青少年,男,,就是那个，就是你刚才就是不是有那个什么 do you like party？然后你说，然后后面不是加了你喜欢玩什么吗？就是就是你说英语后面有那个中文的翻译。,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856525046382619/293691b5-7476-4924-a2bf-21c2e5495fd6?lk3s=ec46513b&x-expires=2080655377&x-signature=oIFlptO6JsKlrI5k5o%2FZUcKYINA%3D,是play不是party；like后加动词ing形式，play应为playing,,,,,,,
12,初级,青少年,男,,让我想想。,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856547795992603/22d42825-3de1-4880-8078-dd33c42bf516?lk3s=ec46513b&x-expires=2080655377&x-signature=KJcXyivnLKxJjC77YtuqB62ZQF4%3D,think,,,,,,,
12,初级,青少年,男,,I like Blu.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856544142655498/4d83b293-3d20-4a49-94c9-83ae26f92cd4?lk3s=ec46513b&x-expires=2080655377&x-signature=zc4G%2BmgKlRorFkva5FktFWVqjyw%3D,black发音像bluck,,,,,,,
12,初级,青少年,男,,因为衣服脏的时候不容易看出。,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856529265786931/3b759ad8-574d-49ff-945a-1e2f1a1e503a?lk3s=ec46513b&x-expires=2080655377&x-signature=xjaUk3B%2BZEKxcNz%2BpOLrJroyfpA%3D,,,,,,,,
12,初级,青少年,男,,爱听不懂你说话。,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856561150246938/508fa9c3-3e77-4f7f-bf9a-c5cf45e4bab0?lk3s=ec46513b&x-expires=2080655377&x-signature=U68u9dHgVN1uiOz8I%2BN6IAonRwA%3D,用户存在卡壳现象,,,,,,,
12,初级,青少年,男,,Yes.,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856530993872934/1ed8efe5-3b8e-49e0-999e-e271dc4df454?lk3s=ec46513b&x-expires=2080655377&x-signature=%2Fy7Iu8tIktKCVP4j6kJzF%2FpTv94%3D,,,,,,,,
12,初级,青少年,男,,I don't know,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856542364729370/9ea4081a-b1e1-425d-b197-7047b9f5bf23?lk3s=ec46513b&x-expires=2080655377&x-signature=q1s2VzCCWkovVg9okE6iePWekaQ%3D,用户存在卡壳现象,,,,,,,
12,初级,青少年,男,,我现在在四年级，而且真是四年级，上册读了一个月，我后面就没读了。,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856550400458778/35f48b54-b87b-4d95-b509-176609326b4c?lk3s=ec46513b&x-expires=2080655377&x-signature=cc5iARFOdBZu50x6XvxjnB28wMI%3D,,,,,,,,
12,初级,青少年,男,,哎呀，这不简单吗？就是在等我玩吗？ apple。,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856550400426010/ed6cfdc6-c985-40fb-be1d-137b31d25d49?lk3s=ec46513b&x-expires=2080655377&x-signature=OpTodHTdnqhdszMUx9Pumu9RC4Q%3D,中式英语Are you joking around? Are you kidding me?,,,,,,,
12,初级,青少年,男,,好,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856532461355035/850461fe-a78c-4d2e-854c-23f1db696977?lk3s=ec46513b&x-expires=2080655377&x-signature=kK4%2BGaMH%2BSITXPOcWovtimtImWo%3D,,,,,,,,
12,初级,青少年,男,,这个怎么了？哎呀，这个后面的这些我没学过，就是还有个。,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856553873178674/b57310c4-f04b-44b6-9ea8-0662c2462f4e?lk3s=ec46513b&x-expires=2080655377&x-signature=%2BN639laW4%2FzA%2BUXV%2FKfrQQb6Feg%3D,,,,,,,,
12,初级,青少年,男,,What's that,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856525046415387/40eab9e1-eda4-4f5d-beeb-51319351674a?lk3s=ec46513b&x-expires=2080655377&x-signature=dClNw4A8m0js4RMRRY1ou1YxnmA%3D,,,,,,,,
12,初级,青少年,男,,Is it?,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856561150230554/d83f9652-a2fc-4680-bb53-9c7c85e1ae16?lk3s=ec46513b&x-expires=2080655377&x-signature=SizsVrGqItLANcX6dYX%2F8v4COUw%3D,衣服cloth,,,,,,,
12,初级,青少年,男,,What's your name,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856553873145906/9ca5da82-939d-4eb2-9d8a-6ab69288b840?lk3s=ec46513b&x-expires=2080655377&x-signature=sijkxeHYsILluR%2FRS08jgfi5s%2FM%3D,,,,,,,,
12,初级,青少年,男,,What's,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856538069450802/d7ba853f-dc90-4a5c-8508-2a4fc5ea91c2?lk3s=ec46513b&x-expires=2080655377&x-signature=jpGLzGueTDYEkjOXoGPWshtiqp4%3D,,,,,,,,
12,初级,青少年,男,,谁有？,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856544142671882/e83aad00-8181-4795-ac92-b223bb459662?lk3s=ec46513b&x-expires=2080655377&x-signature=oiIIxptj3Yd47oAb1IFSwt34Myc%3D,,,,,,,,
12,初级,青少年,男,,They could to.,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856537582878771/4e6ea337-ae3a-4a2c-a21b-5fd22d2d3486?lk3s=ec46513b&x-expires=2080655377&x-signature=g917l8rllteN6yiota5H%2FD8eIfI%3D,,,,,,,,
12,初级,青少年,男,,先吃馄饨，先吃馄饨。,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856537582862387/8d232b32-1423-4bd2-9259-139f7e4b2377?lk3s=ec46513b&x-expires=2080655377&x-signature=oeYijse7c3EQNPnUw815NEYqafc%3D,,,,,,,,
12,初级,青少年,男,,Quet?,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856530993905702/1e85ebab-1adb-4434-81cc-b5b3483272bd?lk3s=ec46513b&x-expires=2080655377&x-signature=KCfrSIn3EeJKyPRLgL51%2F6U1oNs%3D,,,,,,,,
12,初级,青少年,男,,哎，说错了。,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856530993938470/c52899b4-4e6d-4404-a815-1c8317d0e39b?lk3s=ec46513b&x-expires=2080655377&x-signature=r3IZVG6VtfePemy9BI4KaJqPQLA%3D,,,,,,,,
12,初级,青少年,男,,哎呀，我没说吃，文中是别人说的。,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856553873195058/682fd36b-794e-4c2b-a119-7fa0daf39c79?lk3s=ec46513b&x-expires=2080655377&x-signature=7M%2BEmb0J21D4LoE1VBl4iCqYGUg%3D,,,,,,,,
12,初级,青少年,男,,嗯,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856551558135859/c7b4a141-885e-4aa5-a2bd-1ae4da3ace85?lk3s=ec46513b&x-expires=2080655377&x-signature=yuOF9LHAK8aUeFho%2BAWpjI9x4JY%3D,,,,,,,,
12,初级,青少年,男,,I like what?,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856542846730250/84b28ed0-5307-4868-95e2-4a1f6fd8ef5f?lk3s=ec46513b&x-expires=2080655377&x-signature=WtHTBDn3Rw0XpSCmw0bYDZkTzGg%3D,,,,,,,,
12,初级,青少年,男,,人们。,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856561150296090/897e0f2b-6234-48bd-a07a-671b2f550da1?lk3s=ec46513b&x-expires=2080655377&x-signature=Wi5Kpkp%2BEqafB7hXaekn%2BnJEGV0%3D,,,,,,,,
12,初级,青少年,男,,等下我再问豆包，连水都，你个傻逼。,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856547796123675/a1facd70-f70e-4666-9919-4529841ed0aa?lk3s=ec46513b&x-expires=2080655378&x-signature=vn6fGGc44mas4WKpdIc7q8P%2FE40%3D,,,,,,,,
13,初级,大学生,女,,,,,,,,,,,
13,初级,大学生,女,,I'm very happy,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856551557972019/45034b27-b793-4da0-820d-b9de068f26de?lk3s=ec46513b&x-expires=2080655376&x-signature=zcwXbAlgtYGtTLjcSvHEa7M6B34%3D,,,,,,,,
13,初级,大学生,女,,Because my boyfriend and me the relationship is very good we don't fight with each other,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856530993610790/f40112e3-fd38-4674-b124-7081a9e38885?lk3s=ec46513b&x-expires=2080655376&x-signature=cM%2FU9O%2FiG9Ue9aEuFOEHMkK2r%2BY%3D,"1.主格使用错误
2.表达可以改进为my boyfriend and I have a very good relationship",,,,,,,
